# h  k  l  lp
   1   10    6  0.010226
   1   10    5  0.009962
   1   10    4  0.010062
   1   10    3  0.010516
   1   10    2  0.011282
   1   10    1  0.012301
   1   10    0  0.013515
   1   10   -1  0.014879
   1   10   -2  0.016353
   1   10   -3  0.017911
   1   10   -4  0.019532
   1   10   -5  0.021203
   1   10   -6  0.022912
   1   10   -7  0.024652
   1   10   -8  0.026415
   1   10   -9  0.028199
   1   10  -10  0.029999
   1   10  -11  0.031812
   1    9    7  0.010677
   1    9    6  0.009879
   1    9    5  0.009409
   1    9    4  0.009316
   1    9    3  0.009612
   1    9    2  0.010264
   1    9    1  0.011208
   1    9    0  0.012379
   1    9   -1  0.013719
   1    9   -2  0.015183
   1    9   -3  0.016738
   1    9   -4  0.018362
   1    9   -5  0.020037
   1    9   -6  0.021752
   1    9   -7  0.023498
   1    9   -8  0.025268
   1    9   -9  0.027058
   1    9  -10  0.028865
   1    9  -11  0.030684
   1    9  -12  0.032515
   1    9  -13  0.034354
   1    8    7  0.010654
   1    8    6  0.009662
   1    8    5  0.008975
   1    8    4  0.008664
   1    8    3  0.008771
   1    8    2  0.009281
   1    8    1  0.010134
   1    8    0  0.011251
   1    8   -1  0.012562
   1    8   -2  0.014013
   1    8   -3  0.015565
   1    8   -4  0.017191
   1    8   -5  0.018871
   1    8   -6  0.020592
   1    8   -7  0.022345
   1    8   -8  0.024123
   1    8   -9  0.025920
   1    8  -10  0.027733
   1    8  -11  0.029559
   1    8  -12  0.031396
   1    8  -13  0.033241
   1    8  -14  0.035094
   1    7    6  0.009584
   1    7    5  0.008678
   1    7    4  0.008130
   1    7    3  0.008014
   1    7    2  0.008348
   1    7    1  0.009083
   1    7    0  0.010131
   1    7   -1  0.011408
   1    7   -2  0.012844
   1    7   -3  0.014392
   1    7   -4  0.016020
   1    7   -5  0.017706
   1    7   -6  0.019434
   1    7   -7  0.021195
   1    7   -8  0.022980
   1    7   -9  0.024785
   1    7  -10  0.026605
   1    7  -11  0.028438
   1    7  -12  0.030281
   1    7  -13  0.032133
   1    7  -14  0.033991
   1    6    5  0.008533
   1    6    4  0.007737
   1    6    3  0.007366
   1    6    2  0.007482
   1    6    1  0.008065
   1    6    0  0.009025
   1    6   -1  0.010257
   1    6   -2  0.011675
   1    6   -3  0.013219
   1    6   -4  0.014850
   1    6   -5  0.016542
   1    6   -6  0.018278
   1    6   -7  0.020047
   1    6   -8  0.021841
   1    6   -9  0.023654
   1    6  -10  0.025482
   1    6  -11  0.027321
   1    6  -12  0.029171
   1    6  -13  0.031029
   1    6  -14  0.032893
   1    6  -15  0.034762
   1    5    4  0.007509
   1    5    3  0.006858
   1    5    2  0.006710
   1    5    1  0.007096
   1    5    0  0.007939
   1    5   -1  0.009112
   1    5   -2  0.010507
   1    5   -3  0.012045
   1    5   -4  0.013679
   1    5   -5  0.015379
   1    5   -6  0.017124
   1    5   -7  0.018902
   1    5   -8  0.020705
   1    5   -9  0.022526
   1    5  -10  0.024362
   1    5  -11  0.026209
   1    5  -12  0.028066
   1    5  -13  0.029930
   1    5  -14  0.031799
   1    5  -15  0.033674
   1    5  -16  0.035553
   1    4    4  0.007460
   1    4    3  0.006524
   1    4    2  0.006067
   1    4    1  0.006197
   1    4    0  0.006880
   1    4   -1  0.007976
   1    4   -2  0.009340
   1    4   -3  0.010872
   1    4   -4  0.012510
   1    4   -5  0.014218
   1    4   -6  0.015973
   1    4   -7  0.017761
   1    4   -8  0.019573
   1    4   -9  0.021404
   1    4  -10  0.023248
   1    4  -11  0.025103
   1    4  -12  0.026966
   1    4  -13  0.028836
   1    4  -14  0.030712
   1    4  -15  0.032592
   1    4  -16  0.034476
   1    3    3  0.006391
   1    3    2  0.005599
   1    3    1  0.005404
   1    3    0  0.005865
   1    3   -1  0.006851
   1    3   -2  0.008174
   1    3   -3  0.009698
   1    3   -4  0.011341
   1    3   -5  0.013058
   1    3   -6  0.014825
   1    3   -7  0.016624
   1    3   -8  0.018447
   1    3   -9  0.020287
   1    3  -10  0.022140
   1    3  -11  0.024003
   1    3  -12  0.025873
   1    3  -13  0.027750
   1    3  -14  0.029631
   1    3  -15  0.031516
   1    3  -16  0.033405
   1    2    2  0.005352
   1    2    1  0.004771
   1    2    0  0.004922
   1    2   -1  0.005747
   1    2   -2  0.007012
   1    2   -3  0.008524
   1    2   -4  0.010173
   1    2   -5  0.011902
   1    2   -6  0.013681
   1    2   -7  0.015493
   1    2   -8  0.017327
   1    2   -9  0.019177
   1    2  -10  0.021039
   1    2  -11  0.022910
   1    2  -12  0.024787
   1    2  -13  0.026670
   1    2  -14  0.028557
   1    2  -15  0.030448
   1    2  -16  0.032341
   1    2  -17  0.034237
   1    1    1  0.004368
   1    1    0  0.004098
   1    1   -1  0.004676
   1    1   -2  0.005854
   1    1   -3  0.007350
   1    1   -4  0.009006
   1    1   -5  0.010749
   1    1   -6  0.012543
   1    1   -7  0.014368
   1    1   -8  0.016214
   1    1   -9  0.018075
   1    1  -10  0.019946
   1    1  -11  0.021825
   1    1  -12  0.023710
   1    1  -13  0.025599
   1    1  -14  0.027492
   1    1  -15  0.029387
   1    1  -16  0.031285
   1    1  -17  0.033185
   1    0    1  0.004260
   1    0    0  0.003483
   1    0   -1  0.003668
   1    0   -2  0.004704
   1    0   -3  0.006176
   1    0   -4  0.007842
   1    0   -5  0.009602
   1    0   -6  0.011412
   1    0   -7  0.013252
   1    0   -8  0.015111
   1    0   -9  0.016982
   1    0  -10  0.018863
   1    0  -11  0.020750
   1    0  -12  0.022641
   1    0  -13  0.024537
   1    0  -14  0.026435
   1    0  -15  0.028335
   1    0  -16  0.030238
   1    0  -17  0.032141
   1   -1    0  0.003197
   1   -1   -1  0.002794
   1   -1   -2  0.003569
   1   -1   -3  0.005001
   1   -1   -4  0.006681
   1   -1   -5  0.008461
   1   -1   -6  0.010291
   1   -1   -7  0.012147
   1   -1   -8  0.014019
   1   -1   -9  0.015902
   1   -1  -10  0.017791
   1   -1  -11  0.019686
   1   -1  -12  0.021584
   1   -1  -13  0.023485
   1   -1  -14  0.025389
   1   -1  -15  0.027293
   1   -1  -16  0.029200
   1   -1  -17  0.031107
   1   -2   -1  0.002217
   1   -2   -2  0.002472
   1   -2   -3  0.003827
   1   -2   -4  0.005525
   1   -2   -5  0.007332
   1   -2   -6  0.009183
   1   -2   -7  0.011056
   1   -2   -8  0.012941
   1   -2   -9  0.014835
   1   -2  -10  0.016733
   1   -2  -11  0.018635
   1   -2  -12  0.020540
   1   -2  -13  0.022446
   1   -2  -14  0.024354
   1   -2  -15  0.026262
   1   -2  -16  0.028172
   1   -2  -17  0.030082
   1   -3   -2  0.001496
   1   -3   -3  0.002653
   1   -3   -4  0.004380
   1   -3   -5  0.006218
   1   -3   -6  0.008093
   1   -3   -7  0.009983
   1   -3   -8  0.011882
   1   -3   -9  0.013785
   1   -3  -10  0.015692
   1   -3  -11  0.017600
   1   -3  -12  0.019510
   1   -3  -13  0.021420
   1   -3  -14  0.023332
   1   -3  -15  0.025244
   1   -3  -16  0.027156
   1   -4   -3  0.001479
   1   -4   -3  0.001479
   1   -4   -3  0.001479
   1   -4   -3  0.001479
   1   -4   -4  0.003255
   1   -4   -4  0.003255
   1   -4   -4  0.003255
   1   -4   -5  0.005132
   1   -4   -6  0.007031
   1   -4   -7  0.008937
   1   -4   -8  0.010846
   1   -4   -9  0.012758
   1   -4  -10  0.014670
   1   -4  -11  0.016583
   1   -4  -12  0.018497
   1   -4  -13  0.020411
   1   -4  -14  0.022325
   1   -4  -15  0.024239
   1   -4  -16  0.026154
   1   -5   -4  0.002182
   1   -5   -5  0.004095
   1   -5   -6  0.006010
   1   -5   -7  0.007926
   1   -6    3  0.012222
   1   -6    2  0.010307
   1   -6    1  0.008394
   1   -6    0  0.006482
   1   -6   -1  0.004574
   1   -6   -2  0.002677
   1   -6   -2  0.002677
   1   -6   -2  0.002677
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -6   -3  0.000868
   1   -7    9  0.024709
   1   -7    8  0.022795
   1   -7    7  0.020882
   1   -7    6  0.018969
   1   -7    5  0.017057
   1   -7    4  0.015146
   1   -7    3  0.013237
   1   -7    2  0.011329
   1   -7    1  0.009425
   1   -7    0  0.007526
   1   -7   -1  0.005640
   1   -7   -2  0.003784
   1   -7   -2  0.003784
   1   -7   -2  0.003784
   1   -7   -3  0.002042
   1   -7   -3  0.002042
   1   -7   -3  0.002042
   1   -7   -3  0.002042
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -7   -4  0.001167
   1   -8   13  0.033368
   1   -8   12  0.031456
   1   -8   11  0.029543
   1   -8   10  0.027632
   1   -8    9  0.025720
   1   -8    8  0.023810
   1   -8    7  0.021900
   1   -8    6  0.019991
   1   -8    5  0.018084
   1   -8    4  0.016178
   1   -8    3  0.014276
   1   -8    2  0.012377
   1   -8    1  0.010485
   1   -8    0  0.008604
   1   -8   -1  0.006742
   1   -8   -2  0.004922
   1   -8   -2  0.004922
   1   -8   -2  0.004922
   1   -8   -3  0.003216
   1   -8   -3  0.003216
   1   -8   -3  0.003216
   1   -8   -4  0.001948
   1   -8   -4  0.001948
   1   -8   -4  0.001948
   1   -8   -4  0.001948
   1   -8   -4  0.001948
   1   -8   -5  0.002143
   1   -8   -5  0.002143
   1   -8   -5  0.002143
   1   -9   12  0.032472
   1   -9   11  0.030562
   1   -9   10  0.028653
   1   -9    9  0.026745
   1   -9    8  0.024838
   1   -9    7  0.022932
   1   -9    6  0.021028
   1   -9    5  0.019127
   1   -9    4  0.017228
   1   -9    3  0.015334
   1   -9    2  0.013447
   1   -9    1  0.011568
   1   -9    0  0.009704
   1   -9   -1  0.007865
   1   -9   -2  0.006074
   1   -9   -3  0.004389
   1   -9   -3  0.004389
   1   -9   -3  0.004389
   1   -9   -4  0.002997
   1   -9   -4  0.002997
   1   -9   -4  0.002997
   1   -9   -4  0.002997
   1   -9   -5  0.002457
   1   -9   -5  0.002457
   1   -9   -5  0.002457
   1   -9   -5  0.002457
   1   -9   -6  0.003231
   1  -10   11  0.031591
   1  -10   10  0.029685
   1  -10    9  0.027781
   1  -10    8  0.025878
   1  -10    7  0.023977
   1  -10    6  0.022079
   1  -10    5  0.020184
   1  -10    4  0.018293
   1  -10    3  0.016408
   1  -10    2  0.014532
   1  -10    1  0.012666
   1  -10    0  0.010819
   1  -10   -1  0.009000
   1  -10   -2  0.007232
   1  -10   -3  0.005562
   1  -10   -3  0.005562
   1  -10   -3  0.005562
   1  -10   -4  0.004113
   1  -10   -4  0.004113
   1  -10   -4  0.004113
   1  -10   -5  0.003199
   1  -10   -5  0.003199
   1  -10   -5  0.003199
   1  -10   -5  0.003199
   1  -10   -6  0.003300
   1  -10   -6  0.003300
   1  -10   -6  0.003300
   1  -10   -6  0.003300
   1  -11   10  0.030728
   1  -11    9  0.028828
   1  -11    8  0.026929
   1  -11    7  0.025034
   1  -11    6  0.023142
   1  -11    5  0.021253
   1  -11    4  0.019371
   1  -11    3  0.017495
   1  -11    2  0.015629
   1  -11    1  0.013777
   1  -11    0  0.011945
   1  -11   -1  0.010144
   1  -11   -2  0.008394
   1  -11   -3  0.006735
   1  -11   -3  0.006735
   1  -11   -3  0.006735
   1  -11   -4  0.005253
   1  -11   -4  0.005253
   1  -11   -4  0.005253
   1  -11   -5  0.004145
   1  -11   -5  0.004145
   1  -11   -5  0.004145
   1  -11   -6  0.003755
   1  -11   -6  0.003755
   1  -11   -6  0.003755
   1  -11   -7  0.004285
   1  -11   -7  0.004285
   1  -11   -7  0.004285
   1  -12    8  0.027990
   1  -12    7  0.026100
   1  -12    6  0.024214
   1  -12    5  0.022333
   1  -12    4  0.020458
   1  -12    3  0.018592
   1  -12    2  0.016737
   1  -12    1  0.014897
   1  -12    0  0.013079
   1  -12   -1  0.011294
   1  -12   -2  0.009559
   1  -12   -3  0.007907
   1  -12   -3  0.007907
   1  -12   -3  0.007907
   1  -12   -4  0.006405
   1  -12   -5  0.005183
   1  -12   -5  0.005183
   1  -12   -5  0.005183
   1  -12   -6  0.004478
   1  -12   -6  0.004478
   1  -12   -6  0.004478
   1  -12   -7  0.004535
   1  -12   -7  0.004535
   1  -12   -7  0.004535
   1  -12   -8  0.005332
   1  -12   -8  0.005332
   1  -13    5  0.023421
   1  -13    4  0.021555
   1  -13    3  0.019698
   1  -13    2  0.017853
   1  -13    1  0.016025
   1  -13    0  0.014219
   1  -13   -1  0.012447
   1  -13   -2  0.010725
   1  -13   -3  0.009080
   1  -13   -3  0.009080
   1  -13   -3  0.009080
   1  -13   -4  0.007563
   1  -13   -5  0.006269
   1  -13   -5  0.006269
   1  -13   -5  0.006269
   0   13    5  0.009010
   0   13    5  0.009010
   0   13    5  0.009010
   0   13    4  0.009836
   0   13    3  0.010939
   0   13    2  0.012244
   0   13    1  0.013693
   0   13    0  0.015246
   0   13   -1  0.016873
   0   13   -2  0.018555
   0   13   -3  0.020279
   0   13   -4  0.022034
   0   13   -5  0.023814
   0   12    8  0.008605
   0   12    7  0.007992
   0   12    7  0.007992
   0   12    7  0.007992
   0   12    6  0.007813
   0   12    5  0.008096
   0   12    4  0.008797
   0   12    3  0.009827
   0   12    2  0.011094
   0   12    1  0.012527
   0   12    0  0.014075
   0   12   -1  0.015704
   0   12   -2  0.017392
   0   12   -3  0.019123
   0   12   -4  0.020886
   0   12   -5  0.022674
   0   12   -6  0.024481
   0   12   -7  0.026303
   0   12   -8  0.028138
   0   11    8  0.008508
   0   11    7  0.007646
   0   11    6  0.007204
   0   11    5  0.007256
   0   11    5  0.007256
   0   11    5  0.007256
   0   11    4  0.007794
   0   11    3  0.008728
   0   11    2  0.009947
   0   11    1  0.011360
   0   11    0  0.012904
   0   11   -1  0.014536
   0   11   -2  0.016230
   0   11   -3  0.017969
   0   11   -4  0.019740
   0   11   -5  0.021536
   0   11   -6  0.023351
   0   11   -7  0.025181
   0   11   -8  0.027023
   0   11   -9  0.028875
   0   11  -10  0.030734
   0   10    7  0.007469
   0   10    6  0.006743
   0   10    5  0.006518
   0   10    4  0.006844
   0   10    3  0.007651
   0   10    2  0.008807
   0   10    1  0.010195
   0   10    0  0.011732
   0   10   -1  0.013367
   0   10   -2  0.015069
   0   10   -3  0.016817
   0   10   -4  0.018597
   0   10   -5  0.020403
   0   10   -6  0.022226
   0   10   -7  0.024064
   0   10   -8  0.025913
   0   10   -9  0.027772
   0   10  -10  0.029637
   0   10  -11  0.031508
   0    9    6  0.006464
   0    9    6  0.006464
   0    9    5  0.005921
   0    9    5  0.005921
   0    9    5  0.005921
   0    9    4  0.005973
   0    9    3  0.006605
   0    9    2  0.007676
   0    9    1  0.009030
   0    9    0  0.010560
   0    9   -1  0.012199
   0    9   -2  0.013909
   0    9   -3  0.015667
   0    9   -4  0.017458
   0    9   -5  0.019273
   0    9   -6  0.021106
   0    9   -7  0.022952
   0    9   -8  0.024809
   0    9   -9  0.026674
   0    9  -10  0.028546
   0    9  -11  0.030423
   0    9  -12  0.032305
   0    9  -13  0.034190
   0    8    5  0.005511
   0    8    4  0.005219
   0    8    4  0.005219
   0    8    4  0.005219
   0    8    3  0.005608
   0    8    2  0.006558
   0    8    1  0.007867
   0    8    0  0.009388
   0    8   -1  0.011032
   0    8   -2  0.012752
   0    8   -3  0.014521
   0    8   -4  0.016324
   0    8   -5  0.018149
   0    8   -6  0.019992
   0    8   -7  0.021847
   0    8   -8  0.023711
   0    8   -9  0.025583
   0    8  -10  0.027462
   0    8  -11  0.029345
   0    8  -12  0.031231
   0    8  -13  0.033121
   0    8  -14  0.035014
   0    7    5  0.005331
   0    7    4  0.004643
   0    7    3  0.004693
   0    7    3  0.004693
   0    7    3  0.004693
   0    7    2  0.005463
   0    7    1  0.006708
   0    7    0  0.008215
   0    7   -1  0.009865
   0    7   -2  0.011597
   0    7   -3  0.013380
   0    7   -4  0.015194
   0    7   -5  0.017031
   0    7   -6  0.018884
   0    7   -7  0.020748
   0    7   -8  0.022621
   0    7   -9  0.024500
   0    7  -10  0.026385
   0    7  -11  0.028273
   0    7  -12  0.030165
   0    7  -13  0.032060
   0    7  -14  0.033957
   0    6    4  0.004315
   0    6    3  0.003918
   0    6    3  0.003918
   0    6    3  0.003918
   0    6    2  0.004407
   0    6    1  0.005553
   0    6    0  0.007042
   0    6   -1  0.008700
   0    6   -2  0.010446
   0    6   -3  0.012244
   0    6   -4  0.014072
   0    6   -5  0.015921
   0    6   -6  0.017785
   0    6   -7  0.019658
   0    6   -8  0.021539
   0    6   -9  0.023425
   0    6  -10  0.025316
   0    6  -11  0.027210
   0    6  -12  0.029107
   0    6  -13  0.031006
   0    6  -14  0.032907
   0    6  -15  0.034810
   0    5    3  0.003379
   0    5    3  0.003379
   0    5    3  0.003379
   0    5    2  0.003428
   0    5    2  0.003428
   0    5    2  0.003428
   0    5    1  0.004407
   0    5    0  0.005869
   0    5   -1  0.007537
   0    5   -2  0.009301
   0    5   -3  0.011115
   0    5   -4  0.012959
   0    5   -5  0.014821
   0    5   -6  0.016695
   0    5   -7  0.018578
   0    5   -8  0.020467
   0    5   -9  0.022360
   0    5  -10  0.024257
   0    5  -11  0.026156
   0    5  -12  0.028058
   0    5  -13  0.029961
   0    5  -14  0.031866
   0    5  -15  0.033772
   0    5  -16  0.035679
   0    4    3  0.003199
   0    4    2  0.002613
   0    4    2  0.002613
   0    4    2  0.002613
   0    4    1  0.003281
   0    4    0  0.004695
   0    4   -1  0.006377
   0    4   -2  0.008163
   0    4   -3  0.009997
   0    4   -4  0.011857
   0    4   -5  0.013732
   0    4   -6  0.015618
   0    4   -7  0.017509
   0    4   -8  0.019406
   0    4   -9  0.021306
   0    4  -10  0.023209
   0    4  -11  0.025113
   0    4  -12  0.027019
   0    4  -13  0.028926
   0    4  -14  0.030835
   0    4  -15  0.032744
   0    4  -16  0.034653
   0    3    2  0.002159
   0    3    1  0.002205
   0    3    1  0.002205
   0    3    1  0.002205
   0    3    0  0.003522
   0    3   -1  0.005224
   0    3   -2  0.007037
   0    3   -3  0.008893
   0    3   -4  0.010770
   0    3   -5  0.012659
   0    3   -6  0.014555
   0    3   -7  0.016455
   0    3   -8  0.018359
   0    3   -9  0.020265
   0    3  -10  0.022173
   0    3  -11  0.024082
   0    3  -12  0.025992
   0    3  -13  0.027902
   0    3  -14  0.029813
   0    3  -15  0.031725
   0    3  -16  0.033637
   0    2    1  0.001307
   0    2    0  0.002348
   0    2   -1  0.004082
   0    2   -2  0.005929
   0    2   -3  0.007809
   0    2   -4  0.009703
   0    2   -5  0.011605
   0    2   -6  0.013510
   0    2   -7  0.015419
   0    2   -8  0.017328
   0    2   -9  0.019240
   0    2  -10  0.021151
   0    2  -11  0.023064
   0    2  -12  0.024977
   0    2  -13  0.026890
   0    2  -14  0.028803
   0    2  -15  0.030717
   0    2  -16  0.032631
   0    2  -17  0.034545
   0    1    0  0.001174
   0    1   -1  0.002964
   0    1   -2  0.004852
   0    1   -3  0.006755
   0    1   -4  0.008664
